sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,Content_MasteryE,ProgressE,Closing_GapE,ReadinessE,CCRPIScoreE,Third_Grade_Reading,Fifth_Grade_Reading,Content_MasteryM,ProgressM,Closing_GapM,ReadinessM,CCRPIScoreM,Eighth_Grade_Reading,Content_MasteryH,ProgressH,Closing_GapH,ReadinessH,Graduation_RateH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
6601313,660,Fulton County,RISE Prep School,1313,M,(404) 669-8060,2626 Hogan Rd.,Atlanta,GA,30344,240,6-8,,D,61.5,0,0,82,17,1,0,34.599998,3,8,,,,,,,,45.9,72.5,35.7,84.8,61.5,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,40.5,31.8,1.4,28.9,54,15.6,1.4,65.40000000000001,30.8,3.8,0,27.1,60,12.9,0,,1.5,4,4.2,21743.28
6601315,660,Fulton County,College Park Elementary School,1315,E,470-254-8040,2075 Princeton Avenue,College Park,GA,30337,714,K-5,,F,57.1,1,0,92,6,1,0,73.199997,6,7,31.7,71.6,60.7,67.2,57.1,20.8,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8,34.8,9.300000000000001,4.2,46,34.8,16,3.2,72.3,21.3,6.4,0,68.10000000000001,29.8,2.1,0,,,,,,,,,,,,,,,,,,1.5,2,40.2,11226.39
6601316,660,Fulton County,Vickery Mill Elementary School,1316,E,470-254-2400,1201 Alpharetta St.,Roswell,GA,30075,455,K-5,,D,69.3,2,0,24,56,1,17,32.700001,17,47,50.0,90.9,45.5,78.4,69.3,39,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,36.8,24.5,7.100000000000001,26.1,37.9,32.2,3.8,47.1,32.4,17.6,2.9,39.7,52.90000000000001,5.9,1.5,,,,,,,,,,,,,,,,,,2,5,23.1,13250.69
6601317,660,Fulton County,Wolf Creek Elementary School,1317,E, (470) 254 2760,4440 Derrick Road,Atlanta,GA,30349,707,K-5,,C,79.5,0,0,95,2,2,1,29,8,0,65.8,85.3,89.3,82.5,79.5,56.90000000000001,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,37,36.4,8.200000000000001,11.4,39.7,38,10.9,39.5,28.1,26.3,6.100000000000001,25.4,53.5,19.3,1.8,,,,,,,,,,,,,,,,,,2.5,3,19.9,11732.16
6601319,660,Fulton County,Fulton Academy of Science and Technology,1319,EM,678.321.1100,11365 Crabapple Rd,Roswell,GA,30075,561,K-8,Highest Performing (Bronze),B,85.60000000000001,29,0,18,5,5,43,2.7,6,9,96.6,76.0,80,91.8,85.90000000000001,66.7,86.2,94.3,71.8,85,93.4,84.90000000000001,92.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,26.2,42.6,29.5,5.9,25.3,38,30.8,5.300000000000001,21.3,52.1,21.3,3.2,38.3,35.1,23.4,6,28.5,52.3,13.2,5.5,21.2,46.6,26.7,11.1,38.90000000000001,44.40000000000001,5.600000000000001,0,31,28.6,40.5,,2.5,3,5.7,11610.16
6601320,660,Fulton County,Skyview High School,1320,H,(404)418-8812,5134 Old National Hwy,College Park,GA,30349,246,9-12,,-,,0,0,90,8,1,0,41.900002,10,1,,,,,,,,,,,,,,TFS,TFS,,25.6,8.9,,66.7,23.8,9.5,0,,,,,,,,,,,,,2.5,5.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,210.6,8211.210000000001
660175,660,Fulton County,Esther Jackson Elementary School,175,E,470-254-5290,1400 Martin Road,Roswell,GA,30076,596,K-5,,D,65.7,2,1,19,55,4,20,31,13,42,53.3,84.6,31.3,77.2,65.7,34.2,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,33.9,23.4,7.300000000000001,26.6,39.2,26.6,7.7,50.5,26.1,21.6,1.8,29.7,43.2,23.4,3.6,,,,,,,,,,,,,,,,,,1.5,4,20.5,12933.24
660176,660,Fulton County,Banneker High School,176,H,(470) 254-3410,6015 Feldwood Road,College Park,GA,30349,1572,9-12,,D,68.60000000000001,0,0,95,3,1,1,48.299999,15,1,,,,,,,,,,,,,,42.9,86.1,82.5,63.8,80.4,68.59999999999999,36.2,46.7,15.9,1.2,52.40000000000001,33.1,13,1.5,36.4,30.3,31.2,2.1,39.40000000000001,35.4,22,3.1,36.5,88.7,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,4,28.7,13393.77
660180,660,Fulton County,Dolvin Elementary School,180,E,470-254-7020,10495 Jones Bridge Road,Johns Creek,GA,30022,805,K-5,Greatest Gains (Bronze)/Highest Performing (Silver),A,93.2,28,0,10,8,5,48,3.7,7,13,99.3,93.4,80.8,93.0,93.2,70.5,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,14.2,33.9,46.7,5.4,17.3,36.6,40.7,10.3,16.1,42.6,31,3.9,34.4,28.6,33.1,,,,,,,,,,,,,,,,,,4.5,5,8,9498.040000000001
660184,660,Fulton County,Crabapple Middle School,184,M, 470-254-4520,10700 Crabapple Road,Roswell,GA,30075,932,6-8,,B,83.2,3,1,15,9,3,69,6.4000001,10,3,,,,,,,,87.0,84.2,61.7,92.0,83.2,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.800000000000001,26.8,49.8,15.5,6.4,33.7,42.90000000000001,17,18.2,35,36.5,10.3,11.5,32.7,39.7,16,,3,5,7.4,10398.91
660186,660,Fulton County,Camp Creek Middle School,186,M,(470) 254-8030,4345 Welcome All Rd SW,Atlanta,GA,30349,590,6-8,,C,78.7,0,0,87,9,2,1,51.5,17,4,,,,,,,,53.0,93.0,100,76.2,78.7,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3,37.6,25.1,3,29.9,41.90000000000001,24.3,3.8,40.8,27.5,26.8,4.9,36.6,47.90000000000001,14.8,.7000000000000001,,1.5,4,37.2,15297.66
660187,660,Fulton County,Barnwell Elementary School,187,E,(470) 254-4960,9425 Barnwell Road,Johns Creek,GA,30022,697,K-5,Highest Performing (Silver),A,93.5,17,0,11,11,6,55,3,10,8,99.4,94.2,81.3,92.7,93.5,76.80000000000001,86.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,15.1,35.9,42.40000000000001,3.7,16.4,39.90000000000001,39.90000000000001,8.6,19,37.9,34.5,6.9,33.6,25.9,33.6,,,,,,,,,,,,,,,,,,3.5,5,7.5,10554.96
660189,660,Fulton County,McNair Middle School,189,M,(470) 254-4160,2800 Burdett Road,College Park,GA,30349,833,6-8,,C,70.5,0,0,95,3,1,0,58.099998,16,1,,,,,,,,38.1,85.3,100,71.0,70.5,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,35.3,17.8,1.3,43.40000000000001,43.90000000000001,11.5,1.1,61.40000000000001,27.4,11.2,0,42.40000000000001,39.3,16.1,2.2,,1,3,33.9,11085.29
660190,660,Fulton County,Lake Windward Elementary School,190,E,(470) 254 7050,11770 E. Fox Court,Alpharetta,GA,30005,736,K-5,Greatest Gains (Silver)/Highest Performing (Platinum),A,93.5,36,0,11,10,5,39,2.9000001,16,15,100.0,90.4,89.59999999999999,92.0,93.5,70.8,90.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,17.8,36.9,41,.5,11.7,44.8,42.90000000000001,3,11.2,36.6,49.3,2.2,19.4,29.1,49.3,,,,,,,,,,,,,,,,,,3,5,12.5,12435.56
660191,660,Fulton County,Roswell High School,191,H,(470)254-4500,11595 King Road,Roswell,GA,30075,2221,9-12,Greatest Gains (Silver),A,91.90000000000001,5,0,13,22,3,57,7.1999998,10,8,,,,,,,,,,,,,,93.8,91.6,97.2,86.0,91.0,91.90000000000001,10,21.5,50.40000000000001,18.2,15.9,21.7,48.1,14.3,17.4,17.7,43,21.8,8.9,17.6,45.1,28.3,74.5,100,90.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,9.4,10015.82
660192,660,Fulton County,Hapeville Elementary School,192,E,(470) 254-8220,3440 N. Fulton Avenue,Hapeville,GA,30354,580,K-5,,D,68,1,0,32,61,2,4,56.200001,11,45,50.4,83.6,56.8,75.6,68,34.6,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,43.40000000000001,19.7,6.100000000000001,26.9,43.40000000000001,23.9,5.800000000000001,61.3,23.6,12.3,2.8,47.6,46.7,4.800000000000001,1,,,,,,,,,,,,,,,,,,1.5,3,20.2,13534.08
660193,660,Fulton County,Crabapple Crossing Elementary School,193,E,470-254-7055,12775 Birmingham Highway,Milton,GA,30004,766,K-5,Highest Performing (Gold),A,93.10000000000001,18,0,3,7,5,66,.5,7,9,100.0,83.2,100,95.1,93.09999999999999,88.30000000000001,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.9,42.5,39.5,2.3,15.7,42.3,39.7,4,23.3,34.7,38,2.7,30,32.7,34.7,,,,,,,,,,,,,,,,,,4,5,5.5,9680.290000000001
660195,660,Fulton County,New Prospect Elementary School,195,E,(470) 254 2800,3055 Kimball Bridge Road,Alpharetta,GA,30022,557,K-5,,B,87.90000000000001,29,0,11,14,6,39,5.4000001,11,21,95.3,86.9,71.2,90.9,87.90000000000001,71.40000000000001,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,24.5,41.2,27.1,6.100000000000001,19.1,44.40000000000001,30.3,7.7,31.7,39.40000000000001,21.2,6.7,41.3,34.6,17.3,,,,,,,,,,,,,,,,,,2.5,5,14.4,12673.02
660197,660,Fulton County,Northwood Elementary School,197,E,470-254-6390,10200 Wooten Road,Roswell,GA,30076,701,K-5,Highest Performing (Bronze),A,94.80000000000001,9,0,12,20,4,55,7.0999999,10,18,99.0,91.8,98.2,91.0,94.8,67.8,90.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.100000000000001,23.1,35.6,34.1,7.7,20.8,39.8,31.8,7.2,18.9,44.1,29.7,4.5,27.9,30.6,36.9,,,,,,,,,,,,,,,,,,3.5,5,9,10395.68
660198,660,Fulton County,Centennial High School,198,H,470-254-4230,9310 Scott Road,Roswell,GA,30076,1940,9-12,,B,81.5,4,0,24,27,4,40,12,13,9,,,,,,,,,,,,,,75.8,86.2,69.40000000000001,79.7,93.1,81.5,17.5,25.8,46.6,10.1,27.3,34.3,29.6,8.800000000000001,28.7,19.6,37.1,14.6,18.1,23.7,39.2,19,59.1,98.80000000000001,92.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,10.8,10576.04
660199,660,Fulton County,Stonewall Tell Elementary School,199,E,470-254-3500,3310 Stonewall Tell Road,College Park,GA,30349,657,K-5,,C,75.40000000000001,0,1,93,2,3,1,28.9,8,0,69.5,85.4,50,85.6,75.40000000000001,55.5,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,33.1,42.1,12.5,11.7,34.5,44.8,8.9,40.7,30.6,24.1,4.600000000000001,30.6,53.7,13,2.8,,,,,,,,,,,,,,,,,,2.5,4,16.5,11429.81
660202,660,Fulton County,Hillside Elementary School,202,E,(470) 254-6362,9250 Scott Road,Roswell,GA,30076,443,K-5,,C,77.10000000000001,3,0,25,23,6,43,12.2,13,16,78.5,82.7,47.7,87.4,77.09999999999999,67.60000000000001,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,27.3,40,18,9.800000000000001,27.3,43.90000000000001,19,31,32.4,31,5.600000000000001,23.9,53.5,14.1,8.5,,,,,,,,,,,,,,,,,,2.5,4,18.7,14695.91
660203,660,Fulton County,Northview High School,203,H,470-254-3828,10625 Parsons Road,Johns Creek,GA,30097,1778,9-12,Greatest Gains (Bronze)/Highest Performing (Platinum),A,96.40000000000001,53,0,13,5,3,25,1.6,5,6,,,,,,,,,,,,,,100.0,93.7,100,91.2,97.4,96.40000000000001,4.600000000000001,11.4,48,35.9,6.4,15.6,40,38,6.2,10.8,35.8,47.1,6.100000000000001,19.2,37.5,37.2,86.60000000000001,100,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4.2,9810.77
660204,660,Fulton County,KIPP South Fulton Academy School,204,EM,678-278-0160,1286 E WASHINGTON AVE,East Point,GA,30344,329,5-8,,A,91.80000000000001,1,0,86,10,2,2,33.099998,5,7,77.0,100.0,100,87.2,90.5,,65.90000000000001,81.0,99.7,100,90.5,92.3,82.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,31.8,42.40000000000001,8.200000000000001,14.1,37.6,28.2,20,18.8,20,40,21.2,3.5,38.8,29.4,28.2,10,35.5,47.6,6.9,12.6,35.7,38.7,13,7.4,20.6,52.90000000000001,19.1,0,23.5,38.2,38.2,,2.5,4,3.7,11045.56
660205,660,Fulton County,Alpharetta High School,205,H,770-521-7640,3595 Webb Bridge Road,Alpharetta,GA,30005,2268,9-12,Greatest Gains (Gold)/Highest Performing (Silver),A,95.5,23,0,19,12,4,43,3.7,9,7,,,,,,,,,,,,,,99.7,96.0,93.09999999999999,89.8,93.7,95.5,4.7,15,48.5,31.8,15.5,25.6,41.40000000000001,17.5,7.600000000000001,15.3,42,35.1,8.5,19.1,39.6,32.8,83.10000000000001,100,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,7.7,9479.710000000001
6602058,660,Fulton County,Mary M. Bethune Elementary School,2058,E,(470) 254-7940,5925 Old Carriage Drive,College Park,GA,30349,570,K-5,,F,53.2,2,0,95,3,0,0,62.5,6,2,37.9,66.8,32.1,68.4,53.2,23.1,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7,35.8,12.9,3.5,42.6,39,15.8,2.6,58.3,26.2,13.6,1.9,38.8,48.5,8.700000000000001,3.9,,,,,,,,,,,,,,,,,,1,4,34.5,12054.26
660206,660,Fulton County,Oakley Elementary School,206,E,470-254-4050,7220 Oakley Terrace,Union City,GA,30291,742,K-5,,C,74,1,0,91,6,1,1,44.599998,8,4,50.0,81.1,100,78.0,74,37.7,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,36.9,25.7,5.5,29.6,41.3,23.6,5.5,49.2,23.8,19.2,7.7,38.5,56.90000000000001,3.8,.8,,,,,,,,,,,,,,,,,,2,3,26.7,11019.52
660207,660,Fulton County,Dunwoody Springs Elementary School,207,E,(470) 254-4060,8100 Roberts Drive,Sandy Springs,GA,30350,530,K-5,,C,78.80000000000001,1,0,50,27,8,13,29.799999,11,25,69.2,90.8,66.7,81.2,78.8,46,63.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,35.2,35.2,11.5,19.3,38.7,33.1,8.9,28.3,26.1,38,7.600000000000001,14.1,51.1,27.2,7.600000000000001,,,,,,,,,,,,,,,,,,2,4,28.6,12715.23
6602070,660,Fulton County,Campbell Elementary School,2070,E,470.254​​.3430,91 Elder Street,Fairburn,GA,30213,678,K-5,,D,66,0,0,71,26,2,1,46.5,16,19,45.8,92.4,33.3,74.8,66,28.4,48.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,38.1,21.6,3.8,32.5,37.2,25.1,5.2,56,24.6,19.4,0,40.3,55.2,4.5,0,,,,,,,,,,,,,,,,,,1.5,3,24.4,12373.05
660215,660,Fulton County,Chattahoochee Hills Charter School,215,EM,678-466-7300,9670 RIVERTOWN ROAD,Chattahoochee Hills,GA,30213,524,K-8,,D,66.8,1,0,85,6,2,6,20.799999,11,1,54.3,79.6,25,51.1,58.1,63,46.40000000000001,68.9,100.0,91.7,88.5,87.09999999999999,71,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,36,30.9,10.3,29.7,37.7,26.9,5.7,45.5,32.7,18.2,3.6,40,49.1,9.1,1.8,15.6,35.5,37.6,11.3,17.1,49.3,27.9,5.7,9.700000000000001,41.90000000000001,35.5,12.9,3.2,61.3,25.8,9.700000000000001,,2,3,10,11377.56
6602550,660,Fulton County,Brookview Elementary School,2550,E,(470) 254-8020,3250 Hammarskjold,East Point,GA,30344,460,K-5,,D,67.40000000000001,0,0,95,3,2,0,66.699997,6,0,37.7,79.7,96.40000000000001,68.6,67.40000000000001,18.5,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,35.9,17.3,1.3,35.7,48.7,13.9,1.7,59.5,27,12.2,1.4,51.40000000000001,44.6,4.100000000000001,0,,,,,,,,,,,,,,,,,,1.5,4,43.1,12124.16
660273,660,Fulton County,S. L. Lewis Elementary School,273,E, (470) 254 3450,6201 Connell Road,College Park,GA,30349,608,K-5,,D,64.10000000000001,0,0,94,4,1,1,60.900002,10,0,40.2,79.7,67.90000000000001,70.0,64.09999999999999,26.9,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7,39.3,18.5,3.6,33.9,44,18.5,3.6,69.3,19.3,10.5,.9,67.5,28.9,2.6,.9,,,,,,,,,,,,,,,,,,1,3,34.3,12563.68
660275,660,Fulton County,Love T. Nolan Elementary School,275,E,(470) 254-7950,2725 Creel Road,College Park,GA,30349,697,K-5,,D,62.40000000000001,0,0,94,4,1,0,62.400002,11,0,36.0,83.7,56.3,69.4,62.4,14.4,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7,30.2,13.9,3.2,41.6,31.9,23.3,3.2,66.7,20.8,11.7,.8,60.8,35,4.2,0,,,,,,,,,,,,,,,,,,1.5,3,29.3,11567.21
660276,660,Fulton County,Gullatt Elementary School,276,E,470-254-3425 ,6110 Dodson Road,Union City,GA,30291,659,K-5,,D,65.90000000000001,0,0,81,16,1,2,62.099998,9,13,43.8,80.2,67.5,72.7,65.90000000000001,24.8,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,39.90000000000001,18,2.8,31.6,47.40000000000001,18,3.1,49.1,24.5,24.5,1.9,38.7,50.90000000000001,10.4,0,,,,,,,,,,,,,,,,,,1.5,3,39.40000000000001,11046.21
660284,660,Fulton County,Holcomb Bridge Middle School,284,M,(470) 254 5280,2700 Holcomb Bridge Road,Alpharetta,GA,30022,670,6-8,,C,77.10000000000001,4,0,22,41,4,28,23,14,25,,,,,,,,69.2,84.4,64.09999999999999,85.7,77.09999999999999,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1,30.7,33.7,10.4,22.1,42.2,25,10.6,48,25.4,23.7,2.8,24.5,34,30.3,11.2,,2,5,15.4,13789.19
660286,660,Fulton County,Ridgeview Charter Middle School,286,M,470-254-7710,5340 S. Trimble Road,Sandy Springs,GA,30342,1095,6-8,,C,72.3,3,0,17,48,2,30,26.200001,12,32,,,,,,,,65.1,75.1,62.5,85.3,72.3,66.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,32.5,33.9,10.9,25.7,40.90000000000001,22.1,11.3,46.7,34.7,16.7,2,24.3,37.8,27,10.8,,2.5,4,8.4,11361.91
660289,660,Fulton County,Woodland Middle School,289,M,470-254-2182,2745 Stone Road,East Point,GA,30344,865,6-8,,C,74.60000000000001,1,0,91,7,1,0,63.700001,14,6,,,,,,,,41.3,92.5,100,74.3,74.59999999999999,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2,38.40000000000001,17.6,.8,43.3,42.5,12.4,1.8,52.3,30.6,16.7,.5,41.1,42.7,13.8,2.4,,1.5,4,42.7,11487.05
660291,660,Fulton County,Creekside High School,291,H,(470) 254-4300,7405 Herndon​ Road,Fairburn,GA,30213,1787,9-12,,D,66.2,0,0,89,8,1,1,38.400002,14,1,,,,,,,,,,,,,,43.7,78.3,72.5,63.6,85.5,66.2,35.7,35.4,27.2,1.7,43.7,38.1,16.6,1.6,48.7,27.2,21.7,2.4,43.40000000000001,38.2,17.4,1,46,63,86.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,21.7,11273.29
660292,660,Fulton County,Palmetto Elementary School,292,E,470-254-6100,505 Carlton Road,Palmetto,GA,30268,394,K-5,,B,83.2,0,0,75,16,3,5,57.099998,11,9,58.8,99.4,100,78.6,83.2,41.7,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,37.2,30,4.3,20.3,34.8,33.3,11.6,41.90000000000001,25.8,29,3.2,30.6,38.7,24.2,6.5,,,,,,,,,,,,,,,,,,2,4,34.5,15638.37
660295,660,Fulton County,Findley Oaks Elementary School,295,E, 470-254-3800,5880 Findley Chase Drive,Johns Creek,GA,30097,559,K-5,Greatest Gains (Silver)/Highest Performing (Platinum),A,97,34,0,10,11,6,40,2.0999999,8,11,100.0,94.9,100,93.7,97,80.2,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.600000000000001,15.4,28.4,51.6,2.9,11.1,38.2,47.7,4.9,9.700000000000001,30.1,55.3,3.9,15.5,20.4,60.2,,,,,,,,,,,,,,,,,,3.5,5,9.1,11508.45
660297,660,Fulton County,State Bridge Crossing Elementary School,297,E,770-497-3850,5530 State Bridge Road,Johns Creek,GA,30022,731,K-5,Highest Performing (Silver),A,97.60000000000001,28,0,11,6,5,49,3.4000001,7,10,98.8,97.2,100,94.7,97.59999999999999,82.80000000000001,91.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,15.8,43.1,38.90000000000001,2.2,13.6,43.1,41.1,7.9,22.2,32.5,37.3,3.2,42.1,30.2,24.6,,,,,,,,,,,,,,,,,,4,5,7.7,9624.06
660298,660,Fulton County,Sweet Apple Elementary School,298,E, (470) 254 3310,12025 Etris Road,Roswell,GA,30075,731,K-5,,A,90.5,4,0,4,6,4,82,1,10,3,96.3,97.7,57.1,94.2,90.5,85,86.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.100000000000001,15.1,40.90000000000001,39.8,3.3,15.7,51.6,29.4,13.3,28,40.6,18.2,5.600000000000001,34.5,35.9,23.9,,,,,,,,,,,,,,,,,,3,4,4.2,10787.12
660299,660,Fulton County,Manning Oaks Elementary School ,299,E,(470) 254 2912,405 Cumming Street,Alpharetta,GA,30004,875,K-5,,C,72.8,30,0,22,21,5,23,9.1000004,8,37,76.6,78.0,36.7,85.2,72.8,56.2,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,33.2,30.8,19.1,10.7,31.5,37.5,20.3,28.4,26.7,33.6,11.2,24.1,55.2,17.2,3.4,,,,,,,,,,,,,,,,,,3,4,24.9,9582.35
660301,660,Fulton County,Heritage Elementary School,301,E,(470) 254-8144,2600 Jolly Road,College Park,GA,30349,445,K-5,,D,61.8,0,0,93,6,1,0,68.800003,13,6,44.8,85.8,35.7,65.1,61.8,33.9,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,33.5,15.1,3.4,32.4,46.90000000000001,19,1.7,57.90000000000001,26.3,12.3,3.5,43.90000000000001,49.1,3.5,3.5,,,,,,,,,,,,,,,,,,1.5,3,48.90000000000001,15098.56
660302,660,Fulton County,Elkins Pointe Middle School,302,M,470-254-2892,11290 Elkins Road,Roswell,GA,30076,1032,6-8,,B,88.40000000000001,4,0,10,45,2,39,16.4,13,32,,,,,,,,80.0,93.5,92.2,89.1,88.40000000000001,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,27.5,39.1,12.7,18.1,33,31.1,17.8,42,29.4,26.1,2.5,18.5,29.7,30.9,20.9,,2.5,5,9.4,12068.17
660303,660,Fulton County,Cogburn Woods Elementary School ,303,E,470-254-2845,13080 Cogburn Road,Milton,GA,30004,860,K-5,,A,90.30000000000001,23,0,14,12,3,48,4.0999999,7,10,92.2,93.8,77.8,90.9,90.3,73.60000000000001,81.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.800000000000001,22.6,39.5,30.2,7.600000000000001,19.6,42.90000000000001,30,12.9,29.7,37.4,20,13,51.90000000000001,26.6,8.4,,,,,,,,,,,,,,,,,,4,4,9.1,9123.75
660305,660,Fulton County,Autrey Mill Middle School,305,M,470-254-7622,4110 Old Alabama Road,Johns Creek,GA,30022,1424,6-8,Highest Performing (Silver),A,95.2,30,0,11,9,3,47,3,6,9,,,,,,,,99.7,90.0,100,94.0,95.2,89.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,18.3,49.90000000000001,26.6,3.7,18.1,39.6,38.6,12.2,24,41.8,22,5.600000000000001,22.5,44.3,27.6,,4.5,5,5.9,9485.530000000001
6603056,660,Fulton County,Heards Ferry Elementary School,3056,E, (470) 254 6190,6151 Powers Ferry Road NW,Sandy Springs,GA,30339,748,K-5,,A,94.2,4,0,6,5,5,80,2.0999999,12,1,97.5,92.3,90.59999999999999,95.4,94.2,84.90000000000001,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,13,44.1,40.3,2,15.4,43.8,38.8,5.600000000000001,21.3,52.8,20.4,5.600000000000001,35.2,41.7,17.6,,,,,,,,,,,,,,,,,,3.5,5,5.9,11175.68
6603058,660,Fulton County,Seaborn Lee Elementary School,3058,E,(470) 254-8025,4600 Scarborough Rd SW,College Park,GA,30349,446,K-5,,C,70.8,0,0,93,4,2,0,52.900002,7,1,55.4,87.3,57.1,75.2,70.8,35.5,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,36.8,29.5,6.800000000000001,19.5,44.5,30,5.9,43.1,32.3,23.1,1.5,41.5,47.7,9.200000000000001,1.5,,,,,,,,,,,,,,,,,,1.5,4,22.2,12611.25
6603064,660,Fulton County,Parklane Elementary School,3064,E,(470) 254 8070,2809 Blount Street,East Point,GA,30344,409,K-5,,D,69.2,0,0,63,33,0,3,70.900002,9,30,32.9,88.6,97.7,68.4,69.2,17.8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,36.4,12.6,2.3,46.3,34.6,19.2,0,69.60000000000001,26.1,4.3,0,50.7,46.40000000000001,2.9,0,,,,,,,,,,,,,,,,,,1.5,4,27.5,15694.39
